,NAME,GEO_ID,MEDIAN_HOUSEHOLD_INCOME_2010,MEDIAN_RENT_2010,state,county,tract
935,"Census Tract 794, Kings County, New York",36047079400,40455,375,36,047,079400
936,"Census Tract 796.01, Kings County, New York",36047079601,41296,1590,36,047,079601
937,"Census Tract 796.02, Kings County, New York",36047079602,31491,1702,36,047,079602
938,"Census Tract 798.01, Kings County, New York",36047079801,41671,1057,36,047,079801
939,"Census Tract 798.02, Kings County, New York",36047079802,43235,2252,36,047,079802
940,"Census Tract 800, Kings County, New York",36047080000,48911,998,36,047,080000
941,"Census Tract 802, Kings County, New York",36047080200,41042,1175,36,047,080200
942,"Census Tract 804, Kings County, New York",36047080400,44769,865,36,047,080400
943,"Census Tract 806, Kings County, New York",36047080600,41709,749,36,047,080600
944,"Census Tract 808, Kings County, New York",36047080800,13636,96,36,047,080800
945,"Census Tract 810, Kings County, New York",36047081000,37773,625,36,047,081000
946,"Census Tract 814, Kings County, New York",36047081400,54643,539,36,047,081400
947,"Census Tract 816, Kings County, New York",36047081600,39779,636,36,047,081600
948,"Census Tract 818, Kings County, New York",36047081800,39939,1422,36,047,081800
949,"Census Tract 820, Kings County, New York",36047082000,45943,1748,36,047,082000
950,"Census Tract 822, Kings County, New York",36047082200,33272,2416,36,047,082200
951,"Census Tract 824, Kings County, New York",36047082400,32482,1292,36,047,082400
952,"Census Tract 826, Kings County, New York",36047082600,37153,1542,36,047,082600
953,"Census Tract 828, Kings County, New York",36047082800,32750,1057,36,047,082800
954,"Census Tract 830, Kings County, New York",36047083000,36719,2052,36,047,083000
955,"Census Tract 832, Kings County, New York",36047083200,85417,192,36,047,083200
956,"Census Tract 834, Kings County, New York",36047083400,83141,72,36,047,083400
957,"Census Tract 836, Kings County, New York",36047083600,61774,285,36,047,083600
958,"Census Tract 838, Kings County, New York",36047083800,66127,175,36,047,083800
959,"Census Tract 840, Kings County, New York",36047084000,58625,271,36,047,084000
960,"Census Tract 846, Kings County, New York",36047084600,72533,222,36,047,084600
961,"Census Tract 848, Kings County, New York",36047084800,60964,140,36,047,084800
962,"Census Tract 850, Kings County, New York",36047085000,61563,88,36,047,085000
963,"Census Tract 852, Kings County, New York",36047085200,-666666666,0,36,047,085200
964,"Census Tract 854, Kings County, New York",36047085400,67625,233,36,047,085400
965,"Census Tract 856, Kings County, New York",36047085600,45887,890,36,047,085600
966,"Census Tract 858, Kings County, New York",36047085800,46406,480,36,047,085800
967,"Census Tract 860, Kings County, New York",36047086000,41453,736,36,047,086000
968,"Census Tract 862, Kings County, New York",36047086200,35795,866,36,047,086200
969,"Census Tract 864, Kings County, New York",36047086400,86042,357,36,047,086400
970,"Census Tract 866, Kings County, New York",36047086600,36458,601,36,047,086600
971,"Census Tract 868, Kings County, New York",36047086800,31023,871,36,047,086800
972,"Census Tract 870, Kings County, New York",36047087000,38262,685,36,047,087000
973,"Census Tract 872, Kings County, New York",36047087200,47422,604,36,047,087200
974,"Census Tract 874.01, Kings County, New York",36047087401,26915,926,36,047,087401
975,"Census Tract 876, Kings County, New York",36047087600,51473,346,36,047,087600
976,"Census Tract 878, Kings County, New York",36047087800,35990,796,36,047,087800
977,"Census Tract 880, Kings County, New York",36047088000,49652,571,36,047,088000
978,"Census Tract 882, Kings County, New York",36047088200,32181,2050,36,047,088200
979,"Census Tract 884, Kings County, New York",36047088400,36504,1523,36,047,088400
980,"Census Tract 886, Kings County, New York",36047088600,31605,1374,36,047,088600
981,"Census Tract 888, Kings County, New York",36047088800,44158,987,36,047,088800
982,"Census Tract 890, Kings County, New York",36047089000,30683,1997,36,047,089000
983,"Census Tract 892, Kings County, New York",36047089200,27022,1267,36,047,089200
984,"Census Tract 894, Kings County, New York",36047089400,43616,629,36,047,089400
985,"Census Tract 896, Kings County, New York",36047089600,39774,1135,36,047,089600
986,"Census Tract 898, Kings County, New York",36047089800,36042,252,36,047,089800
987,"Census Tract 900, Kings County, New York",36047090000,22685,1677,36,047,090000
988,"Census Tract 902, Kings County, New York",36047090200,22176,425,36,047,090200
989,"Census Tract 906, Kings County, New York",36047090600,13450,1392,36,047,090600
990,"Census Tract 908, Kings County, New York",36047090800,20313,1089,36,047,090800
991,"Census Tract 910, Kings County, New York",36047091000,11034,2152,36,047,091000
992,"Census Tract 912, Kings County, New York",36047091200,15811,2362,36,047,091200
993,"Census Tract 916, Kings County, New York",36047091600,25614,917,36,047,091600
994,"Census Tract 918, Kings County, New York",36047091800,37417,548,36,047,091800
995,"Census Tract 920, Kings County, New York",36047092000,29858,439,36,047,092000
996,"Census Tract 922, Kings County, New York",36047092200,30129,779,36,047,092200
997,"Census Tract 924, Kings County, New York",36047092400,38782,554,36,047,092400
998,"Census Tract 928, Kings County, New York",36047092800,63574,686,36,047,092800
999,"Census Tract 930, Kings County, New York",36047093000,73390,315,36,047,093000
1000,"Census Tract 932, Kings County, New York",36047093200,56528,114,36,047,093200
1001,"Census Tract 934, Kings County, New York",36047093400,66250,417,36,047,093400
1002,"Census Tract 936, Kings County, New York",36047093600,55917,251,36,047,093600
1003,"Census Tract 938, Kings County, New York",36047093800,39340,497,36,047,093800
1004,"Census Tract 944.01, Kings County, New York",36047094401,56504,644,36,047,094401
1005,"Census Tract 944.02, Kings County, New York",36047094402,14338,1144,36,047,094402
1006,"Census Tract 946, Kings County, New York",36047094600,56840,177,36,047,094600
1007,"Census Tract 950, Kings County, New York",36047095000,65643,438,36,047,095000
1008,"Census Tract 954, Kings County, New York",36047095400,56636,731,36,047,095400
1009,"Census Tract 956, Kings County, New York",36047095600,61842,698,36,047,095600
1010,"Census Tract 958, Kings County, New York",36047095800,63194,465,36,047,095800
1011,"Census Tract 960, Kings County, New York",36047096000,-666666666,0,36,047,096000
1012,"Census Tract 962, Kings County, New York",36047096200,63705,162,36,047,096200
1013,"Census Tract 964, Kings County, New York",36047096400,59671,379,36,047,096400
1014,"Census Tract 966, Kings County, New York",36047096600,76354,301,36,047,096600
1015,"Census Tract 968, Kings County, New York",36047096800,80208,154,36,047,096800
1016,"Census Tract 970, Kings County, New York",36047097000,57745,357,36,047,097000
1017,"Census Tract 974, Kings County, New York",36047097400,57730,282,36,047,097400
1018,"Census Tract 982, Kings County, New York",36047098200,18835,1491,36,047,098200
1019,"Census Tract 984, Kings County, New York",36047098400,64890,173,36,047,098400
1020,"Census Tract 986, Kings County, New York",36047098600,66487,561,36,047,098600
1021,"Census Tract 988, Kings County, New York",36047098800,61373,546,36,047,098800
1022,"Census Tract 990, Kings County, New York",36047099000,49911,120,36,047,099000
1023,"Census Tract 992, Kings County, New York",36047099200,72035,220,36,047,099200
1024,"Census Tract 994, Kings County, New York",36047099400,83380,274,36,047,099400
1025,"Census Tract 996, Kings County, New York",36047099600,67075,458,36,047,099600
1026,"Census Tract 998, Kings County, New York",36047099800,53208,508,36,047,099800
1027,"Census Tract 1004, Kings County, New York",36047100400,63882,514,36,047,100400
1028,"Census Tract 1006, Kings County, New York",36047100600,83050,330,36,047,100600
1029,"Census Tract 1008, Kings County, New York",36047100800,57375,214,36,047,100800
1030,"Census Tract 1010, Kings County, New York",36047101000,62896,313,36,047,101000
1031,"Census Tract 1012, Kings County, New York",36047101200,47317,173,36,047,101200
1032,"Census Tract 1014, Kings County, New York",36047101400,55375,255,36,047,101400
1033,"Census Tract 1016, Kings County, New York",36047101600,84853,108,36,047,101600
1034,"Census Tract 1018, Kings County, New York",36047101800,77538,168,36,047,101800
1035,"Census Tract 1020, Kings County, New York",36047102000,87338,101,36,047,102000
1036,"Census Tract 1022, Kings County, New York",36047102200,51827,429,36,047,102200
1037,"Census Tract 1024, Kings County, New York",36047102400,52692,191,36,047,102400
1038,"Census Tract 1026, Kings County, New York",36047102600,64111,362,36,047,102600
1039,"Census Tract 1028, Kings County, New York",36047102800,82104,137,36,047,102800
1040,"Census Tract 1034, Kings County, New York",36047103400,27284,1404,36,047,103400
1041,"Census Tract 1058.01, Kings County, New York",36047105801,25032,3288,36,047,105801
1042,"Census Tract 1058.04, Kings County, New York",36047105804,24708,2890,36,047,105804
1043,"Census Tract 1070, Kings County, New York",36047107000,56638,9,36,047,107000
1044,"Census Tract 1078, Kings County, New York",36047107800,60317,1123,36,047,107800
1045,"Census Tract 1098, Kings County, New York",36047109800,33214,413,36,047,109800
1046,"Census Tract 1104, Kings County, New York",36047110400,30691,1192,36,047,110400
1047,"Census Tract 1106, Kings County, New York",36047110600,26425,1566,36,047,110600
1048,"Census Tract 1110, Kings County, New York",36047111000,19005,1447,36,047,111000
1049,"Census Tract 1116, Kings County, New York",36047111600,41739,460,36,047,111600
1050,"Census Tract 1118, Kings County, New York",36047111800,28109,568,36,047,111800
1051,"Census Tract 1120, Kings County, New York",36047112000,49888,792,36,047,112000
1052,"Census Tract 1122, Kings County, New York",36047112200,43485,681,36,047,112200
1053,"Census Tract 1124, Kings County, New York",36047112400,53276,638,36,047,112400
1054,"Census Tract 1126, Kings County, New York",36047112600,30791,883,36,047,112600
1055,"Census Tract 1128, Kings County, New York",36047112800,36786,1034,36,047,112800
1056,"Census Tract 1130, Kings County, New York",36047113000,29722,877,36,047,113000
1057,"Census Tract 1132, Kings County, New York",36047113200,47708,330,36,047,113200
1058,"Census Tract 1134, Kings County, New York",36047113400,15682,764,36,047,113400
1059,"Census Tract 1142.01, Kings County, New York",36047114201,43546,264,36,047,114201
1060,"Census Tract 1142.02, Kings County, New York",36047114202,26318,485,36,047,114202
1061,"Census Tract 1144, Kings County, New York",36047114400,33071,462,36,047,114400
1062,"Census Tract 1146, Kings County, New York",36047114600,39231,395,36,047,114600
1063,"Census Tract 1150, Kings County, New York",36047115000,32361,530,36,047,115000
1064,"Census Tract 1152, Kings County, New York",36047115200,18293,648,36,047,115200
1065,"Census Tract 1156, Kings County, New York",36047115600,17624,1214,36,047,115600
1066,"Census Tract 1158, Kings County, New York",36047115800,43603,469,36,047,115800
1067,"Census Tract 1160, Kings County, New York",36047116000,28973,472,36,047,116000
1068,"Census Tract 1162, Kings County, New York",36047116200,42381,236,36,047,116200
1069,"Census Tract 1164, Kings County, New York",36047116400,37865,368,36,047,116400
1070,"Census Tract 1166, Kings County, New York",36047116600,38103,470,36,047,116600
1071,"Census Tract 1168, Kings County, New York",36047116800,35469,515,36,047,116800
1072,"Census Tract 1170, Kings County, New York",36047117000,37679,517,36,047,117000
1073,"Census Tract 1172.01, Kings County, New York",36047117201,44266,344,36,047,117201
1074,"Census Tract 1172.02, Kings County, New York",36047117202,38281,629,36,047,117202
1075,"Census Tract 1174, Kings County, New York",36047117400,51302,812,36,047,117400
1076,"Census Tract 1176.01, Kings County, New York",36047117601,40260,525,36,047,117601
1077,"Census Tract 1176.02, Kings County, New York",36047117602,33375,671,36,047,117602
1078,"Census Tract 1178, Kings County, New York",36047117800,43500,325,36,047,117800
1079,"Census Tract 1180, Kings County, New York",36047118000,-666666666,0,36,047,118000
1080,"Census Tract 1182.01, Kings County, New York",36047118201,54605,529,36,047,118201
1081,"Census Tract 1182.02, Kings County, New York",36047118202,31651,573,36,047,118202
1082,"Census Tract 1184, Kings County, New York",36047118400,42500,904,36,047,118400
1083,"Census Tract 1186, Kings County, New York",36047118600,49233,460,36,047,118600
1084,"Census Tract 1188, Kings County, New York",36047118800,23484,893,36,047,118800
1085,"Census Tract 1190, Kings County, New York",36047119000,29934,416,36,047,119000
1086,"Census Tract 1192, Kings County, New York",36047119200,29097,597,36,047,119200
1087,"Census Tract 1194, Kings County, New York",36047119400,22455,751,36,047,119400
1088,"Census Tract 1196, Kings County, New York",36047119600,30771,1141,36,047,119600
1089,"Census Tract 1198, Kings County, New York",36047119800,36698,711,36,047,119800
